title,col,wdl_url,ins_key,pub_key,dewey_dec_code,type_id,date,item_id
"Kābul, Number 34, Volume 3, Issue 10, March 21, 1934",col_181,https://www.wdl.org/en/item/13085,ins_1,pub_1097,050.958,jr,12499,11442
"Kābul, Number 35, Volume 3, Issue 11, April 21, 1934",col_181,https://www.wdl.org/en/item/13086,ins_1,pub_1097,050.958,jr,12530,11443
"Kābul, Number 36, Volume 3, Issue 12, May 22, 1934",col_181,https://www.wdl.org/en/item/13087,ins_1,pub_1097,050.958,jr,12561,11444
"Kābul, Number 79, Volume 7, Issue 7, August-September 1937",col_181,https://www.wdl.org/en/item/13088,ins_1,pub_1097,050.958,jr,1937-08/1937-09,11445
"Kābul, Number 80, Volume 7, Issue 8, September-October 1937",col_181,https://www.wdl.org/en/item/13089,ins_1,pub_1097,050.958,jr,1937-09/1937-10,11446
"Kābul, Number 81, Volume 7, Issue 9, November-December 1937",col_181,https://www.wdl.org/en/item/13090,ins_1,pub_1097,050.958,jr,1937-11/1937-12,11447
"Kābul, Number 82, Volume 7, Issue 10, December 1937-January 1938",col_181,https://www.wdl.org/en/item/13091,ins_1,pub_1097,050.958,jr,1937-12/1938-01,11448
"Kābul, Number 83, Volume 7, Issue 11, January-February 1938",col_181,https://www.wdl.org/en/item/13092,ins_1,pub_1097,050.958,jr,1938-01/1938-02,11449
"Kābul, Number 84, Volume 7, Issue 12, February-March 1938",col_181,https://www.wdl.org/en/item/13093,ins_1,pub_1097,050.958,jr,1938-02/1938-03,11450
"Kābul, Number 85, Volume 8, Issue 1, March-April 1938",col_181,https://www.wdl.org/en/item/13094,ins_1,pub_1097,050.958,jr,1938-03/1938-04,11451
"Kābul, Number 86, Volume 8, Issue 2, April-May 1938",col_181,https://www.wdl.org/en/item/13095,ins_1,pub_1097,050.958,jr,1938-04/1938-05,11452
"Kābul, Number 87, Volume 8, Issue 3, May-June 1938",col_181,https://www.wdl.org/en/item/13096,ins_1,pub_1097,050.958,jr,1938-05/1938-06,11453
"Kābul, Number 88, Volume 8, Issue 4, June-July 1938",col_181,https://www.wdl.org/en/item/13097,ins_1,pub_1097,050.958,jr,1938-06/1938-07,11454
"Kābul, Number 89, Volume 8, Issue 5, July-August 1938",col_181,https://www.wdl.org/en/item/13098,ins_1,pub_1097,050.958,jr,1938-07/1938-08,11455
"Kābul, Number 90, Volume 8, Issue 6, August-September 1938",col_181,https://www.wdl.org/en/item/13099,ins_1,pub_1097,050.958,jr,1938-08/1938-09,11456
"Kābul, Number 91, Volume 8, Issue 7, September-October 1938",col_181,https://www.wdl.org/en/item/13100,ins_1,pub_1097,050.958,jr,1938-09/1938-10,11457
"Kābul, Number 92, Volume 8, Issue 8, October-November 1938",col_181,https://www.wdl.org/en/item/13101,ins_1,pub_1097,050.958,jr,1938-10/1938-11,11458
"Kābul, Number 93, Volume 8, Issue 9, November-December 1938",col_181,https://www.wdl.org/en/item/13102,ins_1,pub_1097,050.958,jr,1938-11/1938-12,11459
"Kābul, Number 94, Volume 8, Issue 10, December 1938-January 1939",col_181,https://www.wdl.org/en/item/13103,ins_1,pub_1097,050.958,jr,1938-12/1939-01,11460
"Kābul, Number 25, Volume 3, Issue 1, June 22, 1933",col_181,https://www.wdl.org/en/item/13076,ins_1,pub_1097,050.958,jr,6/22/1933,23363
"Kābul, Number 26, Volume 3, Issue 2, July 23, 1933",col_181,https://www.wdl.org/en/item/13077,ins_1,pub_1097,050.958,jr,7/23/1933,23364
"Kābul, Number 27, Volume 3, Issue 3, August 23, 1933",col_181,https://www.wdl.org/en/item/13078,ins_1,pub_1097,050.958,jr,8/23/1933,23365
"Kābul, Number 28, Volume 3, Issue 4, September 24, 1933",col_181,https://www.wdl.org/en/item/13079,ins_1,pub_1097,050.958,jr,9/24/1933,23366
"Kābul, Number 29, Volume 3, Issue 5, October 24, 1933",col_181,https://www.wdl.org/en/item/13080,ins_1,pub_1097,050.958,jr,10/24/1933,23367
"Kābul, Number 30, Volume 3, Issue 6, November 23, 1933",col_181,https://www.wdl.org/en/item/13081,ins_1,pub_1097,050.958,jr,11/23/1933,23368
"Kābul, Number 31, Volume 3, Issue 7, December 22, 1933",col_181,https://www.wdl.org/en/item/13082,ins_1,pub_1097,050.958,jr,12/22/1933,23369
"Kābul, Number 32, Volume 3, Issue 8, January 21, 1934",col_181,https://www.wdl.org/en/item/13083,ins_1,pub_1097,050.958,jr,1/21/1934,23370
"Kābul, Number 33, Volume 3, Issue 9, February 19, 1934",col_181,https://www.wdl.org/en/item/13084,ins_1,pub_1097,050.958,jr,2/19/1934,23371
"Kābul, Number 34, Volume 3, Issue 10, March 21, 1934",col_181,https://www.wdl.org/en/item/13085,ins_1,pub_1097,050.958,jr,3/21/1934,23372
