Creator,creator_id
"Ṣabbān, Muḥammad ibn ʻAlī, died 1791 or 1792|Shiblanjī, Muʼmin ibn Ḥasan Muʼmin, 1836 or 1837-approximately 1890",1762
"Yāzijī, Nāṣīf, 1800-1871",1763
"Iskandarānī, ʻAbd al-Qādir ibn Muḥammad Salīm al-Kīlānī, died 1943",1764
"Ḍūmiṭ, Jabr, 1858-1930",1765
"Kurd ʿAlī, Muḥammad, 1876-1953",1766
"Ibn Miskawayh, Aḥmad ibn Muḥammad, died 1030",1767
"Nabrāwī, ʻAbd Allāh ibn Muḥammad, died 1858 or 1859",1768
"Najīb, Aḥmad, died approximately 1897",1769
"Rāghib al-Iṣfahānī, Abū al-Qāsim al-Ḥusayn ibn Muḥammad, died 1108 or 1109|ʿAbd al-Jabbār ibn Aḥmad al-Asadābādī, died 1025",1770
"Ibn Ḥamzah, Ibrāhīm ibn Muḥammad, 1644 or 1645-1708",1771
"Qābūs ibn Washmakīr, died 1012 or 1013",1772
"Ahmed Hassan,‏ Hafiz‏",1773
"Roches, Léon, 1809-1901",1774
"Dirc, van Delf, active 1365-1404",1775
"Conradus, Hirsaugiensis, approximately 1070-approximately 1150",1776
"Abbo, of Fleury, Saint, approximately 945-1004|Bede, the Venerable, Saint, 673-735|Isidore, of Seville, Saint, died 636",1777
"Denisov, Simeon, 1682-1741",1778
"Riyāz̤ī Haravī, Muḥammad Yūsuf",1779
"Timur, 1336-1405",1780
"Daḥlān, Aḥmad ibn Zaynī, 1816 or 1817-1886",1781
"Ganḍāpūr, Sher Muḥammad Khān, 1837?-1902",1782
"Aʿẓam, Muḥammad Ghauth Khān, 1824-1855",1783
"Kātib Hazārah, Fayz̤ Muḥammad, 1862 or 1863-1930 or 1931",1784
"Bukhārī, Muḥammad Qāsim ibn ʻAbd al-Khāliq",1785
"Quesada, Alonso, 1886-1925",1786
"Torón, Saulo 1885-1974",1787
"Morales, Tomás, 1884-1921",1788
"Pérez-Galdós, Benito, 1843-1920",1789
Gran Canaria (Canary Islands). Cabildo Insular,1790
"Honorius, of Autun, approximately 1080-approximately 1156",1791
"Bernard, of Clairvaux, Saint, 1090 or 1091-1153|David, von Augsburg, died 1271|Quodvultdeus, Bishop of Carthage, died 454?",1792
"Hrotsvitha, approximately 935-approximately 975",1793
"Gregory I, Pope, circa 540-604|Martianus Capella|Remigius, of Auxerre, approximately 841-908|Victorius, Aquitanus, active 5th century",1794
"Taylor, William",1795
"Abbott, Augustus, 1804-1867‏",1796
"Oliver, Edward Emmerson",1797
"Durand, Henry Marion, Sir, 1812-1871",1798
"Campbell, George, 1824-1892",1799
"Gleig, G. R. (George Robert), 1796-1888",1800
"Thornton, Annie H.|Thornton, Ernest",1801
"Bauhin, Caspar, 1560-1624",1802
"ʾJam-dpal-rdo-rje, 1792-1855",1803
"Wei, Yuan, 1794-1857",1804
"Xu, Jiyu, 1795-1873",1805
"Zhang, Taiyan, 1868-1936",1806
"Cen, Wenben, 595-645",1807
"Zhang, Zhongjing, active 168-196",1808
"Wang, Shuhe, 201-280",1809
"Sun, Simiao, 581-682",1810
"Chen, Shiwen",1811
"Dong, Zhongshu, active 2nd century B.C.",1812
"Terentius, Joannes, 1576-1630|Wang, Zheng, 1571-1644",1813
"De Ursis, Sabatino, 1575-1620",1814
"Wang, Gai, active 1677-1705",1815
"Wang, Xizhi, 321-379",1816
Laozi,1817
"Ju, Lühou, born 1723",1818
"Li, Bai, 701-762",1819
"Cao, Xueqin, approximately 1717-1763",1820
"Shen, Kuo, 1031?-1095?",1821
"Werden, Isaac",1822
"Colnett, James",1823
"Dwelle, Elisha|Hathaway, Joshua|Morrison, Samuel",1824
"Dixon, Jeremiah, 1733-1779",1825
Uganda. Survey Department,1826
"Ramirez, Faustino Montes de Oca, 1862–1902",1827
"Anderson, Charles Wilgress",1828
Romulus,1829
"Topographic Branch, U.S. Geological Survey|U.S. Department of State",1830
"Boldyrev, V.G.",1831
"Chen, Tingjing, 1639-1712|Zhang, Yushu, 1642-1711",1832
"Wang, Yiqing, died 1736|Wang, Yuanqi, 1642–1715",1833
"Terentʹev, Mikhail Afrikanovich, born 1837",1834
"Gao, Yingke",1835
"Zhang, Nai, died 1629",1836
"Guo, Yijing|Shen, Li, 1531-1615",1837
"Bendall, Cecil, 1856-1906|Shastri, Hara Prasad, 1853-1931",1838
"Xu, Yunsheng|Zhang, Yuchu, died 1410",1839
"Shen, Meng",1840
"Shi, Jishi",1841
"Wang, Shimao, 1536-1588",1842
"Wang, Zhiyuan",1843
"Li, Mo, died 1556",1844
"Ye, Chengzong, 1601-1648",1845
"Bogaevskii, Nikolai V., 1843-1912|Kun, Aleksandr L., 1840-1888",1846
Zhou Yongchun 1573-1639,1847
"Liu, Yuanquin|Wu, Ruideng",1848
"Zizhuang, 1596-1647",1849
"Chen, Xianwei, active 1234-1254|Li, Shi",1850
"Lin, Shixuan",1851
"Wang, Maolin, 1640-1688",1852
"Lingyuan, Dahui, 1564-1636",1853
"Fujiwara, Sadaie, 1162-1241",1854
"Li, Fuyuan",1855
"Li, Han",1856
"Ellenberger, David Frédéric, 1835-1920",1857
"Kun, Aleksandr L., 1840-1888",1858
"Gérov, Naïden, 1823-1900",1859
"Miladinov, Dimitŭr Khristov, 1810-1862|Miladinov, Konstantin Khristov, 1830-1862",1860
"Hem, Laurens van der, 1621-1678",1861
"Xue, Kai, active 1488-1505",1862
"Wu, Daoxing",1863
"Wang, Shihong, 1658-1723",1864
"Wei, Xueli",1865
"Lu, Zhizhu",1866
"Zhang, Liangzhi",1867
"Liu, Hao",1868
"Wang, Huo",1869
"Yi, Kejiu",1870
"Shangguan, Li, 1611-1683|Shi, Xueqian",1871
"Ye, Zigu",1872
"Liu, Wanchun, died 1645",1873
"Gao, Dong",1874
"Zindah, Yuḥannā ibn",1875
Yūḥannā Nāṯānā'īl,1876
"Chen, Jiao",1877
"Castorena y Ursúa, Juan Ignacio de 1668-1733",1878
"Kulʹz︠h︡enko, S. V. (Stefan Vasylʹovych), 1836-1906",1879
"Albinus, Johannes, died 1496",1880
"Jäger, Clemens, circa 1500-1561",1881
"Freysleben, Bartholomaeus, flourished 1490-1511",1882
"Martínez Compañon y Bujanda, Baltazar Jaime, 1735-1797",1883
"Chen, Maoren, active 16th century-17th century",1884
"Ding, Yuanjian, jin shi 1586",1885
"Gong, Tingxian, 1522-1619",1886
"Wan, Biao, 1498-1556",1887
"Zhang, Gao, active 12th century-13th century",1888
"Fang, Guang, active 16th century",1889
"Zhang, Shiche, born 1504",1890
"Wei, Yilin, 1277-1347",1891
"Zhu, Zhenheng, 1281-1358",1892
"Zhu, Su, 1361-1425",1893
"Zhao, Xianke, 1573‒1644",1894
"Chen, Jingyi, active 13th century",1895
"Andrievskii, A.",1896
Society of Lovers of Russian Literature,1897
"Puncho, priest",1898
"Kraĭkov, I︠A︡kov, flourished 1566-1572",1899
"Sharīf al-Raḍī, Muḥammad ibn al-Ḥusayn, 969 or 970-1016",1900
"Trevilian, Thomas, born circa 1548",1901
"Jin, Lüxiang 1232-1303",1902
"Qian, Ruoshui, 960-1003|Yang, Yi, 974-1020",1903
"Zhu, Zhu",1904
"Zhu, Changwen, 1039-1098",1905
"Lei, Yingfa",1906
"Jing, Zhili",1907
"Wu, Shenglan",1908
"Warren, G. K. (Gouverneur Kemble), 1830-1882",1909
"Preuss, Charles, 1803-1854",1910
"Hong, Zun, 1120-1174",1911
"Liu, Wentai, active 1505",1912
"Lin, Yi, active 11th century",1913
"Wang, Tao, 670-755",1914
"Xu, Shen, circa 58-circa 147",1915
"Steinhöwel, Heinrich, 1412-1482",1916
"Caxton, William, 1442?-1491",1917
"Kukol-Yasnopolsky, L.",1918
"Davies, John, 1625-1693",1919
"Avdaleantsʻ, Hovhannēs, 1803-1870",1920
"Ilyin, Alexey Afinogenovich",1921
"Cosco, Leandro di",1922
"Aubin, Penelope, 1679-1731",1923
"Scott, D.",1924
"Stevens, John, died 1726",1925
"White, Diana",1926
"Nicholson, William, 1753-1815",1927
"Nesbitt, H. A. (Henry Arthur)",1928
"Hunfalvy, János, 1820-1888",1929
"Joannes, Hispalensis, flourished 1120-1153",1930
"Hermann of Carinthia, flourished 1143",1931
"Gherardo, da Cremona, 1113 or 14-1187",1932
"Dorn, Bernhard, 1805-1881",1933
"Macgregor, J. C. (James Comyn), 1861-1939",1934
"Eliot, John, 1604-1690|Mather, Richard, 1596-1669|Weld, Thomas, 1590?-1662",1935
"Muhtadī, ʻUthmān",1936
"Niẓāmī, Ḥasan ibn Muḥammad al-Faṣīḥī|Rifā‘ī, Yaḥyā ibn Alī",1937
"Pierre, Fromage, 1678-1740",1938
"Arutin, Ya'qub",1939
"Palmieri, Mattia, 1423-1583",1940
"Persona, Cristoforo, 1416-1485",1941
"Petkov, Bot'o, 1815-1869",1942
"Bogorov, Ivan Andreev, circa 1820-1892",1943
"Popovich, Raĭno Sŭbev, 1773-1858",1944
"Stoianov, Naĭden P., 1830-1876",1945
"Antonios, of the Monastery of Saint Simeon of the Black Mountain, late 10th century",1946
"Lescallier, Daniel, baron, 1743-1822",1947
"Andriu, monk",1948
"Justamond, J. O. (John Obadiah), died 1786",1949
"Ma, Boliang, 1640–1711",1950
"Balʻamī, Abū ʻAlī Muḥammad ibn Muḥammad, active 946-973",1951
"Aslan, Athanasius",1952
Alexander,1953
"Bouvet, Joachim, 1656-1730|Gerbillon, Jean-François, 1654-1707",1954
"Wang, Zheng, 1571-1644",1955
"Buglio, Ludovico, 1606-1682",1956
"Furtado, Francesco, 1587-1653",1957
"Gherardo, da Sabbioneta, 13th century",1958
"Jakubica, Miklawš, 16th century",1959
"Cacavela, Eremiah",1960
"Ibn al-Muqaffaʻ, died circa 760",1961
"Faraj ben Salim, 13th century",1962
"Ḥunayn ibn Isḥāq al-ʻIbādī, 809?-873",1963
"Robert, of Chester, flourished 1143",1964
"Millar, Ernest",1965
"Guidolotto, Livio",1966
"Cohen, Judah ben Moses|Daspa, Johan",1967
"Laguna, Andrés de, ‏1499-1559",1968
"Jacobus Cremonensis, flourished mid-15th century",1969
"Anatoli, Jacob ben Abba Mari ben Samson, 13th century",1970
"Stupanus, Antonius, died 1551",1971
"Greaves, John, 1602-1652|Hyde, Thomas, 1636-1703",1972
"Golius, Jacobus, 1596-1667",1973
"Nunes Godinho, Manuel, 1817?-1882",1974
"Khan, Bairam, 1524?-1561",1975
"al-Khawaga, Gibrail Ibrahim Barbari",1976
"Decembrio, Pier Candido, 1399-1477",1977
"Eike, von Repgow, approximately 1180-approximately 1233",1978
"Grigoriev, Alexander, flourished 1890-1900",1979
Xuanzang,1980
"Guṇabhadra, 394-468",1981
"Kasapski, Nikola K., died 1879",1982
"Ṣufayr, Khayr Allāh Faraj",1983
"Bustānī, ʻAbd Allāh, 1854-1930|ʻAwn, Shākir",1984
"Ṣarrūf, Yaʿqūb, 1852-1927",1985
"ʻAlī Mubārak, Bāshā, 1823 or 1824-1893",1986
"Nimr, Faris, 1856-1951|Ṣarrūf, Yaʿqūb, 1852-1927",1987
"Al-Naqqash, Marun ibn Ilyas, 1816 or 1817-1854 or 1855",1988
"Shartouni, Rashid",1989
"Sarkīs, Yūsuf Ilyān, 1856-1932 or 1933",1990
"Abū Ṭālib al-Ḥusaynī, active 1637",1991
"Erigena, Johannes Scotus, circa 800-circa 877",1992
"Jan, Ahmad, 1818-1899",1993
"Longobardo, Nicola, 1565-1655|Terentius, Joannes, 1576-1630",1994
"al-Din Ali ibn al-Amdi, Sayf",1995
"Allen, Paul, 1775-1826|Biddle, Nicholas, 1786-1844|Clark, William, 1770-1838",1996
Hydrographic Department of the Ministry of Marine,1997
"Hulsius, Levinus, died 1606",1998
"Yang, Tingyun|Ye, Xianggao",1999
"American Red Cross|Carpenter, Frances, 1890-1972|Carpenter, Frank G. (Frank George), 1855-1924",2000
"Carpenter, Frances, 1890-1972|Carpenter, Frank G. (Frank George), 1855-1924",2001
"Vrelant, Guillaume, died 1481",2002
"Breton, Raymond, 1609-1679",2003
"Read, Frank E.",2004
"Popovich, Dimitrii Mikhailo",2005
"Hummel, Arthur W. (Arthur William), 1884-1975",2006
"Catholic Church. Congregatio de Propaganda Fide|Niceforo Irbachi, Giorgiano",2007
Faleleef,2008
Ieremin,2009
"Boutet de Monvel, Louis-Maurice, 1851-1913",2010
"Narbrough, John, 1640-1688",2011
Iwanoff,2012
Royal Geographical Society (Great Britain),2013
"Möllendorff, Otto Franz von, 1848-1903",2014
Froloff,2015
"Casas, Bartolomé de las, 1474-1566|Gysius, Johannes, died 1652",2016
"Drogo, Bishop of Metz, 801-855",2017
"Cowper, William, 1731-1800",2018
"Wohltmann, Ferdinand, 1857-1919",2019
"Salisbury, Edward A.",2020
Wright Aeronautical Corporation,2021
"Carvalho, Goncalo Pires",2022
"Milient, Franc D.",2023
"Niemeyer, Conrado Jacob de, 1788-1862|Tourinho, Monteiro",2024
"Snellius, Willebrord, 1580-1626",2025
"Anthony, Edward, 1818-1888|Brady, Mathew B., 1823?-1896",2026
"Anthony, Edward, 1818-1888",2027
"Tian, Rucheng, 1503-1557",2028
"Chen, Jiru, approximately 1558-1639|Wei, Huan|Zhong, Xing, 1574-1625",2029
"Shi, Shan",2030
"Mahaffy, Arthur William, 1869-1919",2031
"Barton, Francis Rickman, 1865-1947|Giblin, E. L.",2032
"Tūrān Shāh ibn Quṭb al-Dīn, died 1378",2033
"Wang, Xiangjin, jin shi 1604",2034
"Han, Yizu|Mao, Yuanming",2035
Congo (Brazzaville). Assemblée nationale|Congo (Brazzaville). Ministère de l'information,2036
France. Ministry of the Navy and Colonies,2037
"Duchêne, Albert, born 1866|Gentil, Émile, 1866-1914",2038
"Farquhar, Robert Townsend, Sir, 1776-1830",2039
United States Army Map Service,2040
"Jiang, Yu|Li, Rong|Tan, Qiao, active 10th century",2041
"Shrubsall, F.",2042
"Livingstone, David, 1813-1873|Stanley, Henry M. (Henry Morton), 1841-1904",2043
"Krause, Johann Wilhelm, 1757-1828",2044
"Hill, Arthur W. (Arthur William), Sir, 1875-1941",2045
"European Commission of the Danube|Hartley, Charles A.|Kühl, Charles",2046
"Huot, Jean-Jacques-Nicolas, 1790-1845|Le Play, Frédéric, 1806-1882|Léveillé, Joseph-Henri|Rousseau, Louis",2047
"Tao, Wangling, 1562-1609|Weng, Zhengchun, 1553-1626|Zhu, Zhifan, 1546-1624",2048
"Tao, Hongjing, 456-536|Zhang, Heng, 78–139",2049
"Urrutia, José de, 1728-1800",2050
"Ambedkar, Bhimrao Ramji, 1891-1956",2051
"Fang, Gongqian, 1596-1667",2052
"Mao, Kun, 1512-1601|Qian, Fenghuan",2053
"Mérimée, Prosper, 1803-1870",2054
"Eland, Hendrik|Halma, François, 1653-1722",2055
"Horn, Georg|Ortelius, Abraham, 1527-1598|Stella, Tilemannus",2056
"Hamersvelt, Evert Symonsz van, 1591-1653|Hondius, Hendrik, 1597-1651|Hondius, Jodocus, 1563-1612|Mercator, Gerhard, 1512-1594|Rogiers, Salomon",2057
"Stella, Tilemannus",2058
"Berlinghieri, Francesco, 1440-1501|Todescho, Nicolo",2059
"Brandis de Schass, Lucas|Burchardus de Monte Sion, 13th century",2060
"Maurepas, Jean-Frédéric Phélypeaux, 1701-1781",2061
"Zhao, Liangfu",2062
"Avicenna, 980-1037|Cittadini, Antonio, died 1518",2063
"Watterston, George, 1783-1854",2064
"Cui, Fazhen",2065
"Isidore, of Seville, Saint, died 636|Josephus, Flavius, 38?-100?",2066
"Zosimos, of Panopolis",2067
"Ibn al-Yāsamīn, ʻAbd Allāh ibn Ḥajjāj, died 1204|Sibṭ al-Māridīnī, Badr al-Dīn Muḥammad ibn Muḥammad, born 1423",2068
"Sedano, Alonso de",2069
"Blom, D. van|Nederburgh, Isak Alexander, born 1861|Sapper, Karl, 1866-1945|Verein für Sozialpolitik",2070
Verein für Sozialpolitik,2071
"Carpenter, Frances, 1890-1972",2072
"Cotton, John, 1584-1652",2073
"Taliesin, around 534–599",2074
"Tribbrachus, Mutinensis, 1439-1493",2075
"Seneca, Lucius Annaeus, circa 4 B.C.-65 A.D",2076
"Castelli, Benedetto, 1578-1643",2077
"Dimyāṭī, ʻAbd al-Muʾmin ibn Khalaf, 1217-1306",2078
"Raḍī al-Ghazzī, Muḥammad ibn Muḥammad, 1457 or 8-1528 or 9",2079
"Ibn al-Yāsamīn, ʻAbd Allāh ibn Ḥajjāj, died 1204",2080
"al-ʻĀṣ, ʻAmr ibn|ʻĀmilī, Bahāʾ al-Dīn Muḥammad ibn Ḥusayn, 1547-1621",2081
Hippocrates,2082
"Anṣārī, Zakarīyā ibn Muḥammad, around 1420-1519|Ibn al-Hāʼim, Aḥmad ibn Muḥammad, around 1356-1412",2083
"Ibn al-Shāṭir, ʻAlī ibn Ibrāhīm, 1304-1375",2084
"Davis, E. H. (Edwin Hamilton), 1811-1888",2085
"Béroalde de Verville, François, 1556-1626‏",2086
"Martinet, Alexandre",2087
"Xue, Ji, 1487-1559",2088
"Barrow, John, Sir, 1764-1848|Somerville, William, 1771-1860",2089
"La Bruyère, Jean de, 1645-1696",2090
"Liu, Kongdun",2091
"Gu, Zuyu, 1631-1692",2092
"Fang, Congze, died 1628|Shen, Shixing, 1535-1614",2093
"Cheng, Shao|Liu, Chengchong|Zhu, Zhijun, jin shi 1622",2094
"Pang, Song|Tao, Shangde|Ying, Tingyu, 1497-1578|Zeng, Jun, died 1570",2095
"Nishimori, Takeki, 1862-1913",2096
"Smith, Jedediah Strong, 1799-1831",2097
Wisconsin. Board of Commissioners of Public Lands,2098
"Grant, Wm. H. (William H.)",2099
"Anville, Jean-Baptiste Bourguignon d', 1697-1782|Bolton, Solomon, died around 1768",2100
"Khan, Bahadur Shams al-Dawlah",2101
"Khan, Mahabat",2102
"al-Fayyūmī, Naṣīr al-Dīn Muḥammad",2103
"Kemalpaşazade, 1468 or 9-1534",2104
"Jurjānī, ʻAlī ibn Muḥammad, al-Sayyid al-Sharīf, 1340-1413|Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad, 1294 or 5-1364 or 5|Urmawī, Sirāj al-Dīn Maḥmūd ibn Abī Bakr, 1198-1283",2105
"'Abd al-Samad, active 1540-1595|Mīr Saiyid ʿAlī, 1510-1572",2106
"Mirza, Malik Qasim, died 1859|Muḥammad Shāh, Shah of Iran, 1808-1848",2107
"Maḥbūbī, ʻUbayd Allāh ibn Masʻūd, died 1346 or 7",2108
"Bar Madani, died 1263",2109
"Jacob, of Serug, 451-521",2110
"Basil, Saint, Bishop of Caesarea, circa 329-379|John Chrysostom, Saint, circa 347-407",2111
"He, Shitai|Song, Huishan",2112
"De Haven, Edwin Jesse, 1816-1865",2113
"David, T. W. Edgeworth, Sir, 1858-1934|Mill, Hugh Robert, 1861-1950",2114
"Hansen, Godfred, 1876-1937",2115
"Leonardo de Argensola, Lupercio, 1559-1613",2116
"Bianchini, Giovanni, 15th century|Hakohen, Yehuda ben Moshe, active 1256-1276|Zarqālī, Ibrāhīm ibn Yaḥyá, died 1100",2117
"Hondius, Jodocus, 1563-1612|Mercator, Gerhard, 1512-1594",2118
"Fortea, José, 1700-1751",2119
"Rodríguez de Montalvo, Garci, flourished 1500",2120
"Ximénez, Francisco, 1560?-1620",2121
"Konparu, Zenchiku, circa 1405–1469|Zeami, 1363-1443",2122
"Ikuta, Hanayo, 1888-1970",2123
"Nigris, Sillano, 15th century|Tossignano, Pietro da, died 1401",2124
"Abū al-Qāsim Khalaf ibn ʻAbbās al-Zahrāwī, died 1013?|Christophorus, de Honestis, died 1392|Cordo, Simone, 1270-1303|Francesco, di Piedimonte, died 1319|Ibn Gaon, Shem Tov ben Abraham, 13th/14th century|Jean, de Saint-Amand, 13th/14th century|Mondino dei Luzzi, died 1326|Nicolaus, Salernitanus, 12th century|Petrus, de Abano, approximately 1250-approximately 1315|Saladino Ferro, flourished 1448",2125
"Al-Shatti, Ahmed Shawkat|Jabbur, Jibran",2126
"Al-Hajiri, Taha",2127
"Ibn Ṭufayl, Muḥammad ibn ʻAbd al-Malik, died 1185",2128
"Ibyārī, Ibrāhīm|Mutanabbī, Abū al-Ṭayyib Aḥmad ibn al-Ḥusayn, 915 or 16-965|Saqqā, Muṣṭafaa|Shalabi, Abdulhafeez",2129
"Al-Aydarous, Abdulqadir ibn Sheikh|Al-Hafiz Al-Iraqi, Abdulraheem ibn Al-Hussein|Suhrawardī, ʻUmar ibn Muḥammad, 1145-1234",2130
"Ḥarbī, Khālid Aḥmad",2131
"Ahmed, Muhammad Mursi|Mushrifah, Ali Mustafa, 1898-1950",2132
"Badruddin Al-Naasani, Muhammad ibn Mustafa",2133
"Ibn Al-Tahhan, Umruulqais",2134
"Al-Bustani, Wadeea",2135
"Coryndon, Robert Thorne, Sir, 1870-1925",2136
Great Britain|Kingdom of Buganda,2137
Great Britain|Kingdom of Ankole,2138
Muzeum Przemysłowe Miejskie (Lwów),2139
"Vereshchagin, V. A. (Vasiliĭ Andreevich), 1861-1931",2140
"Plotinus|Porphyry, circa 234-circa 305",2141
"Rabanus Maurus, Archbishop of Mainz, 784?-856",2142
"Junilius, Africanus, 6th century",2143
"Innocent III, Pope, 1160 or 61-1216|Rabanus Maurus, Archbishop of Mainz, 784?-856",2144
"Eckher von Kapfing und Liechteneck, Johann Franz, Prince-Bishop of Freising, 1649-1727",2145
"Eichendorff, Joseph, Freiherr von, 1788-1857",2146
"Caldas, Francisco José de, 1768-1816",2147
"Rivero, Juan, 1681-1736",2148
"Kavanaugh, G. J.",2149
"Hearst Metrotone News, Inc.|Pathé News",2150
"Pirî Reis, died 1554?",2151
"Stewart, Thomas Somerville, 1806-1889",2152
"Bowen, John T., circa 1801-1856?",2153
"John, of Saxony, flourished 1327-1355",2154
"Faden, William, 1749-1836|Heap, George, flourished 1715-1760|Scull, Nicholas, 1686?-1761?",2155
"Hong, Wenqing, 1839-1893|Li, Fengbao, 1834-1887|Liu, Xihong, active 19th century|Xu, Jingcheng, 1845-1900",2156
"Aleni, Giulio, 1582-1649|Wang, Zongzai, active 16th century",2157
"Li, Ting",2158
"Gao, Doushu, 1594-1670|Li, Yesi, 1622-1680|Wu, Weiye, 1609-1672",2159
"Kraft, Kaspar, died 1556|Postel, Guillaume, 1510-1581",2160
"John VI, Cantacuzenus, Emperor of the East, 1292-1383|Ricoldo, da Montecroce, circa 1243-1320",2161
"Dunstan, Wyndham R. (Wyndham Rowland), 1861-1949|Massee, George, 1850-1917",2162
"Ri︠e︡zanov, V. I. (Volodymyr Ivanovych), 1867-1936",2163
"Kupchanko, Hryhoriĭ, 1849-1902",2164
"Ohrimovich, V.|Rudnyt︠s︡ʹkyĭ, Stepan, 1877-1937|Rusov, Oleksandr O., 1847-1915|Shakhmatov, A. A. (Alekseĭ Aleksandrovich), 1864-1920|Tomashevskii, S.",2165
"Herrera y Sotomayor, Juan de, flourished 1716-1735",2166
"Pecci, Giovanni Antonio, 1693-1768",2167
"Bracciolini, Poggio, 1380-1459|Bruni, Leonardo, 1369-1444|Manetti, Giannozzo, 1396-1459|Micheli del Padovano, Francesco, circa 1396 or 7-after 1480",2168
"Mīr Dāmād, Muḥammad Bāqir ibn Muḥammad al-Ḥusaynī, 1562-1630",2169
"Boix, Ignacio",2170
"Brocar, Arnao Guillén de, died 1523",2171
"Strezo, of Markovo",2172
"Manliis, Joannes Jacobus de, flourished 1490|Simon, Genuensis",2173
Euclid,2174
"Ḥusaynī, Zayn al-ʿĀbidīn",2175
"Christmann, Jakob, 1554-1613",2176
"Aristotle|Averröes, 1126-1198",2177
"Camões, Luís de, 1524?-1580",2178
"Al-Busiri, Sharaf al-Dīn Muḥammad, 1213-1294|Jazūlī, Muḥammad ibn Sulaymān, died 1465|Shādhilī, Abū al-Ḥasan ʻAlī ibn ʻAbd Allāh, approximately 1196-1258|Umm Hāniʼ, Fākhitah bint Abī Ṭālib active 7th century|Zarrūq, Aḥmad ibn Aḥmad, died 1493|ʻAbd al-Qādir al-Fāsī, 1599-1680|ʻAbd al-Salām bin Mashīsh, approximately 1163-1225",2179
"Antoniszoon, Cornelis, born circa 1499|Jordan, Marcus, 1521-1595",2180
"Grigor, Narekatsʻi, Saint, 951-1003",2181
"Gates, William, 1863-1940",2182
"Moftah, Fahim",2183
"Li, Kejia",2184
"Zhang, Chao, 1650-1700?",2185
"Weng, Tonghe, 1830–1904",2186
"Longobardo, Nicola, 1565-1655",2187
Jefferson Davis Memorial Highway Association,2188
Lone Star Route Association,2189
Meridian Road Association,2190
Automobile Club of Seattle|Automobile Club of Southern California|Inyo Good Road Club|Pacific Highway Association,2191
Rocky Mountain Highway Association,2192
Dixie Highway Association|Michigan State Good Roads Association,2193
Sunshine Highway Association,2194
Mississippi Highway Association,2195
Great Lakes Atlantic Highway Association,2196
Great Plains Road Association,2197
Atlantic Highway Association,2198
Canada-Kansas City-Gulf Road Association,2199
France,2200
Great Britain,2201
China. Ministry of Foreign Affairs,2202
Cuba|United States,2203
"Briand, Aristide, 1862-1932",2204
Belgium|France|Germany|Great Britain|Italy,2205
"League of Nations. Commission of Enquiry into the Sino-Japanese Dispute|Lytton, Edward Robert Bulwer-Lytton, Earl of, 1831-1891",2206
"Norzunov, Ovshe M.|Tsybikov, G. Ts. (Gonbochzhab Tsebekovich), 1873-1930",2207
"Kraatz, Leopold|Luther, Thomas",2208
"Colton, J. H. (Joseph Hutchins), 1800-1893|Johnson, A. J. (Alvin Jewett), 1827-1884",2209
"Stevens, Thomas, 1854-1935",2210
"Baba, Sajūrō, 1787-1822|Hazama, Shigetomi, 1756-1816",2211
"He, Yan",2212
"Zhipan, Shi, active 13th century",2213
"Daitō, Genchi",2214
Vasubandhu,2215
"Fox, Frank, 1874-1960|Gathorne-Hardy, G. M. (Geoffrey Malcolm), 1878-1972|Great Britain. Foreign Office. Historical Section|Lees, Beatrice A. (Beatrice Adelaide)|Rait, Robert S. (Robert Sangster), 1874-1936|Reid, Rachel, active 1920|Williams, Basil, 1867-1950",2216
"Great Britain. Foreign Office. Historical Section|Prothero, G.W. (George Walter), 1848-1922",2217
"Qandahari, Ghulam Murtaza Khan",2218
"Ritter, Carl, 1779-1859",2219
"Niebuhr, Carsten, 1733-1815",2220
"Hanemann, Fritz, 1847-1877|Kramer, A.|Kuhn, Ernst, 1846-1920",2221
"Radefeld, Carl Christian Franz, 1788-1874",2222
"Bakunin, Mikhail Aleksandrovich, 1814-1876|Kropotkin, Petr Alekseevich, kni︠a︡zʹ, 1842-1921",2223
"Sokolov, Nikolai",2224
"Kamarānī, Muḥammad ibn Abū al-Ghayth, died 1453?|Ṣubunrī, Mahdī ibn ʻAlī, died approximately 1412 or 1413",2225
