Dewey Decimal Code,item_id
630.918,19651
918,19652
918,19653
726.918,19654
918,19655
630.918,19656
918.986,19657
918.986,19658
918.986,19659
918.986,19660
918.986,19661
918.986,19662
918.986,19663
918.986,19664
918.986,19665
918.986,19666
918.986,19667
918.986,19668
918.986,19669
918.986,19670
918.986,19671
918.986,19672
633.986,19673
918.986,19674
918.986,19675
918.986,19676
918.986,19677
918.986,19678
918.986,19679
918.986,19680
918.986,19681
918.986,19682
327.948,19683
914.944,19684
327.943,19685
914.943,19686
914.943,19687
356.944,19688
914.943,19689
914.949,19690
327.947,19691
914.949,19692
914.947,19693
914.947,19694
327.957,19695
914.949,19696
386.943,19697
622.914,19698
915.949,19699
350,19700
914.949,19701
361.973,19702
356.940,19703
915.947,19704
914.943,19705
914.949,19706
914.947,19707
914.943,19708
327.963,19709
914.943,19710
914.947,19711
914.949,19712
914.943,19713
914.947,19714
914.949,19715
325.327,19716
074.944,19717
306.949,19718
327.949,19719
341.949,19720
074.944,19721
074.944,19722
914.943,19723
914.943,19724
341.949,19725
914.949,19726
327.949,19727
074.944,19728
074.944,19729
327.948,19730
915.951,19731
074.944,19732
914.949,19733
296.321,19734
891,19735
891,19736
891,19737
891,19738
891,19739
912,19740
912,19741
892,19742
759.959,19743
741.958,19744
355.967,19745
750.784,19746
355.965,19747
355.943,19748
769,19749
391.769,19750
750,19751
759,19752
355.759,19753
355.769,19754
769.972,19755
355.972,19756
825.941,19757
825.941,19758
207.276,19759
264.393,19760
207.276,19761
273.276,19762
273.276,19763
273.276,19764
273.276,19765
700.891,19766
728.974,19767
974,19768
974,19769
725.974,19770
362.727,19771
362.727,19772
708.974,19773
728.974,19774
728.974,19775
798.974,19776
793.974,19777
361.974,19778
071.974,19779
353.974,19780
726.974,19781
726.974,19782
726.974,19783
725.974,19784
726.974,19785
726.974,19786
974,19787
305.974,19788
974,19789
799.974,19790
381.725,19791
663.725,19792
684.725,19793
725.786,19794
386.974,19795
338.725,19796
666.725,19797
661.725,19798
725.796,19799
727.974,19800
728.974,19801
381.974,19802
725.974,19803
385.974,19804
791.974,19805
362.728,19806
675.725,19807
974,19808
381.725,19809
365.974,19810
362.728,19811
362.727,19812
381.725,19813
332.974,19814
362.728,19815
725.974,19816
725.974,19817
381.725,19818
373.728,19819
725.974,19820
974,19821
725.974,19822
725.974,19823
381.974,19824
797.974,19825
687.725,19826
726.974,19827
726.974,19828
718.974,19829
381.974,19830
381.974,19831
726.974,19832
355.974,19833
381.974,19834
381.974,19835
381.974,19836
381.974,19837
381.974,19838
381.974,19839
676.974,19840
670.974,19841
338.974,19842
381.974,19843
381.725,19844
381.974,19845
381.974,19846
381.974,19847
381.974,19848
381.974,19849
381.974,19850
381.974,19851
381.974,19852
381.974,19853
393.974,19854
381.974,19855
664.974,19856
381.974,19857
381.974,19858
381.974,19859
381.974,19860
381.974,19861
381.974,19862
381.974,19863
381.974,19864
381.974,19865
674.974,19866
381.974,19867
381.725,19868
538.974,19869
725.974,19870
381.974,19871
671.974,19872
381.974,19873
670.974,19874
664.974,19875
381.974,19876
664.974,19877
725.974,19878
672.974,19879
672.974,19880
381.974,19881
670.974,19882
381.974,19883
381.974,19884
685.974,19885
381.974,19886
726.974,19887
725.974,19888
365.974,19889
726.974,19890
974,19891
385.974,19892
974,19893
363.728,19894
725.974,19895
338.974,19896
974,19897
974,19898
381.974,19899
381.974,19900
338.974,19901
677.974,19902
672.974,19903
672.974,19904
615.974,19905
381.725,19906
381.974,19907
680.974,19908
381.725,19909
381.974,19910
671.974,19911
381.974,19912
622.974,19913
672.974,19914
381.974,19915
362.974,19916
393.974,19917
680.974,19918
728.974,19919
381.974,19920
726.974,19921
725.974,19922
628.725,19923
664.974,19924
671.974,19925
718.974,19926
628.974,19927
679.974,19928
671.974,19929
974,19930
670.974,19931
687.974,19932
799.974,19933
728.974,19934
366.974,19935
690.974,19936
725.974,19937
628.974,19938
381.974,19939
672.974,19940
374.974,19941
726.974,19942
381.974,19943
728.974,19944
726.974,19945
726.974,19946
726.974,19947
362.728,19948
381.974,19949
381.974,19950
393.974,19951
381.974,19952
381.974,19953
728.974,19954
338.974,19955
362.728,19956
362.727,19957
362.725,19958
727.974,19959
381.725,19960
718.974,19961
974,19962
381.725,19963
365.974,19964
381.974,19965
338.974,19966
674.974,19967
670.974,19968
726.974,19969
726.974,19970
974,19971
355.974,19972
362.974,19973
391.974,19974
974,19975
725.974,19976
381.974,19977
365.974,19978
674.974,19979
665.974,19980
381.974,19981
381.974,19982
725.974,19983
728.974,19984
725.974,19985
381.728,19986
677,19987
381.974,19988
974,19989
386.974,19990
338.974,19991
381.974,19992
670.725,19993
796,19994
796,19995
670.974,19996
670.974,19997
677.974,19998
725.974,19999
381.728,20000
974,20001
974,20002
974,20003
974,20004
381.974,20005
661.974,20006
664.974,20007
680.974,20008
641.974,20009
338.974,20010
381.974,20011
381.974,20012
679.974,20013
675.974,20014
381.974,20015
664.974,20016
381.974,20017
799.974,20018
365.974,20019
387.974,20020
680.974,20021
381.974,20022
728.974,20023
726.974,20024
381.974,20025
675.974,20026
386.974,20027
679.974,20028
386.974,20029
381.974,20030
726.974,20031
718,20032
381.974,20033
677,20034
726.974,20035
726.974,20036
383.974,20037
974,20038
672.974,20039
338.974,20040
381.974,20041
615.974,20042
365.728,20043
365.728,20044
363.974,20045
670.974,20046
974,20047
912.974,20048
974,20049
726.974,20050
355.974,20051
381.974,20052
381.974,20053
726.974,20054
362.974,20055
362.727,20056
628.974,20057
362.974,20058
362.974,20059
670.974,20060
393.974,20061
363.974,20062
728.974,20063
725.974,20064
133.520,20065
503.590,20066
512.513,20067
531.623,20068
520,20069
520.523,20070
516,20071
610,20072
610,20073
613.641,20074
100,20075
610.616,20076
610,20077
603.610,20078
133.520,20079
700.891,20080
057.891,20081
912.971,20082
912.976,20083
912.917,20084
912,20085
912.973,20086
912,20087
912.974,20088
670,20089
670,20090
912.974,20091
769,20092
769,20093
769,20094
769,20095
974,20096
912,20097
912,20098
912,20099
912,20100
912.974,20101
912.974,20102
974,20103
326.973,20104
912.974,20105
912,20106
727,20107
977,20108
912,20109
912,20110
912,20111
912.977,20112
912,20113
629,20114
815.973,20115
912,20116
912,20117
912,20118
912,20119
912,20120
912,20121
912,20122
912,20123
912,20124
912,20125
912,20126
912,20127
912,20128
891.900,20129
769.947,20130
769.947,20131
769.947,20132
769.940,20133
891.947,20134
769.940,20135
769.940,20136
769.947,20137
769.947,20138
769.947,20139
296.839,20140
947,20141
391.750,20142
391.750,20143
327.940,20144
520.523,20145
759,20146
759,20147
759,20148
759,20149
759,20150
759,20151
759,20152
759,20153
759,20154
759.954,20155
759,20156
759.954,20157
759,20158
759,20159
759,20160
759,20161
759,20162
759,20163
759,20164
759,20165
630.750,20166
750,20167
580.750,20168
741,20169
759,20170
759,20171
759,20172
759,20173
759,20174
759,20175
759,20176
759.796,20177
759,20178
759.958,20179
759,20180
728.759,20181
759,20182
297.340,20183
297.340,20184
381,20185
297.326,20186
297,20187
212.297,20188
212.297,20189
297,20190
321.341,20191
172.174,20192
297.341,20193
331.381,20194
326.381,20195
381,20196
326,20197
297.341,20198
892,20199
297.340,20200
297,20201
297.305,20202
170,20203
492,20204
204.297,20205
972,20206
972,20207
811,20208
811.973,20209
973,20210
811.973,20211
811.973,20212
811.973,20213
297.371,20214
320.891,20215
891.954,20216
551.954,20217
170.891,20218
930.956,20219
365.954,20220
954,20221
491.891,20222
615,20223
403.491,20224
491,20225
891,20226
912,20227
891,20228
297.340,20229
610,20230
503.508,20231
611,20232
616,20233
603.610,20234
603.610,20235
610,20236
610,20237
610,20238
611,20239
728.918,20240
610.895,20241
610.895,20242
616.895,20243
610.895,20244
610.895,20245
610.895,20246
610.895,20247
610.895,20248
615.895,20249
615.895,20250
610,20251
617,20252
610,20253
299,20254
618,20255
618,20256
618,20257
610,20258
610,20259
610,20260
327.951,20261
381.951,20262
614.951,20263
113.951,20264
580.951,20265
610.951,20266
951,20267
951,20268
577.951,20269
951,20270
912.915,20271
912.917,20272
912.915,20273
861.866,20274
861.866,20275
861.866,20276
861.866,20277
861.866,20278
861.866,20279
861.866,20280
861.866,20281
861.866,20282
861.866,20283
861.866,20284
861.866,20285
861.866,20286
861.866,20287
861.866,20288
861.866,20289
861.866,20290
861.866,20291
861.866,20292
861.866,20293
861.866,20294
861.866,20295
861.866,20296
861.866,20297
220,20298
914.945,20299
255.945,20300
242,20301
264,20302
242,20303
264,20304
225,20305
226,20306
264,20307
255,20308
242.264,20309
230.297,20310
270.920,20311
255,20312
270.920,20313
255.270,20314
204.255,20315
912,20316
738.912,20317
912,20318
912,20319
912,20320
912,20321
912,20322
912,20323
912,20324
912,20325
805.807,20326
805.807,20327
805.807,20328
912,20329
385.918,20330
266.276,20331
266.920,20332
306.916,20333
276.920,20334
630.633,20335
301.306,20336
327.914,20337
916,20338
916,20339
052.967,20340
052.967,20341
052.967,20342
079.956,20343
079.956,20344
079.956,20345
079.956,20346
079.956,20347
079.956,20348
079.956,20349
079.956,20350
079.956,20351
079.956,20352
079.956,20353
079.956,20354
079.956,20355
079.956,20356
079.956,20357
079.956,20358
079.956,20359
079.956,20360
079.956,20361
079.956,20362
079.956,20363
079.956,20364
079.956,20365
079.956,20366
079.956,20367
079.956,20368
079.956,20369
079.956,20370
079.956,20371
079.956,20372
079.956,20373
079.956,20374
079.956,20375
079.956,20376
079.956,20377
079.956,20378
079.956,20379
079.956,20380
079.956,20381
079.956,20382
079.956,20383
079.956,20384
079.956,20385
079.956,20386
079.956,20387
079.956,20388
079.956,20389
079.956,20390
079.956,20391
079.956,20392
130.523,20393
549.551,20394
246.708,20395
686.920,20396
929,20397
246.281,20398
274,20399
738.759,20400
624.726,20401
306.947,20402
274,20403
726.745,20404
226,20405
726.914,20406
891,20407
914,20408
708.737,20409
726.729,20410
306.947,20411
914,20412
728.914,20413
726.914,20414
726.914,20415
726.914,20416
726.914,20417
728.914,20418
728.914,20419
726.914,20420
726.914,20421
726.914,20422
728.914,20423
728.914,20424
728.914,20425
726.947,20426
726.947,20427
728.914,20428
391.914,20429
391.914,20430
738.745,20431
709.750,20432
782.791,20433
946.954,20434
268.792,20435
301.782,20436
792.891,20437
903.947,20438
378.687,20439
792.891,20440
709.750,20441
912,20442
912,20443
912,20444
912,20445
912,20446
912,20447
912,20448
912,20449
912,20450
912,20451
912,20452
912.986,20453
912,20454
912.959,20455
912,20456
912,20457
297.347,20458
204.297,20459
512.513,20460
878,20461
972,20462
079.956,20463
079.956,20464
079.956,20465
079.956,20466
079.956,20467
079.956,20468
079.956,20469
079.956,20470
079.956,20471
079.956,20472
079.956,20473
079.956,20474
079.956,20475
079.956,20476
079.956,20477
079.956,20478
079.956,20479
079.956,20480
079.956,20481
079.956,20482
079.956,20483
079.956,20484
079.956,20485
079.956,20486
079.956,20487
079.956,20488
079.956,20489
079.956,20490
079.956,20491
079.956,20492
079.956,20493
079.956,20494
079.956,20495
079.956,20496
079.956,20497
079.956,20498
079.956,20499
079.956,20500
079.956,20501
079.956,20502
079.956,20503
079.956,20504
079.956,20505
079.956,20506
079.956,20507
079.956,20508
079.956,20509
079.956,20510
079.956,20511
079.956,20512
079.956,20513
079.956,20514
079.956,20515
079.956,20516
079.956,20517
079.956,20518
079.956,20519
079.956,20520
079.956,20521
079.956,20522
079.956,20523
079.956,20524
079.956,20525
079.956,20526
079.956,20527
079.956,20528
079.956,20529
079.956,20530
079.956,20531
079.956,20532
079.956,20533
079.956,20534
079.956,20535
079.956,20536
079.956,20537
079.956,20538
079.956,20539
079.956,20540
079.956,20541
079.956,20542
079.956,20543
079.956,20544
079.956,20545
079.956,20546
079.956,20547
079.956,20548
079.956,20549
079.956,20550
079.956,20551
079.956,20552
079.956,20553
079.956,20554
079.956,20555
079.956,20556
079.956,20557
079.956,20558
079.956,20559
079.956,20560
079.956,20561
079.956,20562
079.956,20563
079.956,20564
079.956,20565
079.956,20566
079.956,20567
079.956,20568
079.956,20569
079.956,20570
079.956,20571
079.956,20572
079.956,20573
079.956,20574
079.956,20575
079.956,20576
079.956,20577
079.956,20578
079.956,20579
079.956,20580
079.956,20581
079.956,20582
079.956,20583
079.956,20584
079.956,20585
079.956,20586
079.956,20587
079.956,20588
079.956,20589
079.956,20590
079.956,20591
079.956,20592
079.956,20593
079.956,20594
079.956,20595
079.956,20596
079.956,20597
079.956,20598
079.956,20599
079.956,20600
079.956,20601
079.956,20602
079.956,20603
079.956,20604
079.956,20605
079.956,20606
079.956,20607
079.956,20608
079.956,20609
079.956,20610
079.956,20611
079.956,20612
079.956,20613
079.956,20614
079.956,20615
079.956,20616
079.956,20617
079.956,20618
079.956,20619
079.956,20620
079.956,20621
079.956,20622
079.956,20623
079.956,20624
079.956,20625
079.956,20626
079.956,20627
079.956,20628
079.956,20629
079.956,20630
079.956,20631
079.956,20632
079.956,20633
079.956,20634
079.956,20635
079.956,20636
079.956,20637
079.956,20638
079.956,20639
079.956,20640
079.956,20641
079.956,20642
079.956,20643
079.956,20644
079.956,20645
079.956,20646
079.956,20647
079.956,20648
079.956,20649
079.956,20650
079.956,20651
079.956,20652
079.956,20653
079.956,20654
079.956,20655
079.956,20656
079.956,20657
079.956,20658
079.956,20659
079.956,20660
079.956,20661
079.956,20662
079.956,20663
079.956,20664
079.956,20665
079.956,20666
079.956,20667
079.956,20668
079.956,20669
079.956,20670
079.956,20671
079.956,20672
079.956,20673
079.956,20674
079.956,20675
079.956,20676
079.956,20677
079.956,20678
079.956,20679
079.956,20680
079.956,20681
079.956,20682
079.956,20683
079.956,20684
079.956,20685
079.956,20686
079.956,20687
079.956,20688
079.956,20689
079.956,20690
079.956,20691
079.956,20692
079.956,20693
079.956,20694
079.956,20695
079.956,20696
079.956,20697
079.956,20698
079.956,20699
079.956,20700
079.956,20701
079.956,20702
079.956,20703
079.956,20704
079.956,20705
079.956,20706
079.956,20707
079.956,20708
079.956,20709
079.956,20710
079.956,20711
079.956,20712
079.956,20713
079.956,20714
079.956,20715
079.956,20716
079.956,20717
079.956,20718
079.956,20719
079.956,20720
079.956,20721
079.956,20722
079.956,20723
079.956,20724
079.956,20725
079.956,20726
079.956,20727
079.956,20728
079.956,20729
079.956,20730
079.956,20731
079.956,20732
079.956,20733
079.956,20734
079.956,20735
079.956,20736
079.956,20737
079.956,20738
079.956,20739
079.956,20740
079.956,20741
079.956,20742
079.956,20743
079.956,20744
079.956,20745
079.956,20746
079.956,20747
079.956,20748
079.956,20749
079.956,20750
079.956,20751
079.956,20752
079.956,20753
079.956,20754
079.956,20755
079.956,20756
079.956,20757
079.956,20758
079.956,20759
079.956,20760
079.956,20761
079.956,20762
079.956,20763
079.956,20764
079.956,20765
079.956,20766
079.956,20767
079.956,20768
079.956,20769
079.956,20770
079.956,20771
079.956,20772
079.956,20773
079.956,20774
079.956,20775
079.956,20776
079.956,20777
079.956,20778
079.956,20779
079.956,20780
079.956,20781
079.956,20782
079.956,20783
079.956,20784
079.956,20785
079.956,20786
079.956,20787
079.956,20788
079.956,20789
079.956,20790
079.956,20791
079.956,20792
079.956,20793
079.956,20794
079.956,20795
079.956,20796
079.956,20797
079.956,20798
079.956,20799
079.956,20800
079.956,20801
079.956,20802
079.956,20803
079.956,20804
079.956,20805
079.956,20806
079.956,20807
079.956,20808
079.956,20809
079.956,20810
079.956,20811
079.956,20812
079.956,20813
079.956,20814
079.956,20815
079.956,20816
079.956,20817
079.956,20818
079.956,20819
079.956,20820
079.956,20821
079.956,20822
079.956,20823
079.956,20824
079.956,20825
079.956,20826
079.956,20827
079.956,20828
079.956,20829
079.956,20830
079.956,20831
079.956,20832
079.956,20833
079.956,20834
079.956,20835
079.956,20836
079.956,20837
079.956,20838
079.956,20839
079.956,20840
079.956,20841
079.956,20842
079.956,20843
079.956,20844
079.956,20845
079.956,20846
079.956,20847
079.956,20848
079.956,20849
079.956,20850
079.956,20851
079.956,20852
079.956,20853
079.956,20854
079.956,20855
079.956,20856
079.956,20857
079.956,20858
079.956,20859
079.956,20860
079.956,20861
079.956,20862
079.956,20863
079.956,20864
079.956,20865
079.956,20866
079.956,20867
079.956,20868
079.956,20869
079.956,20870
079.956,20871
079.956,20872
079.956,20873
079.956,20874
079.956,20875
079.956,20876
079.956,20877
079.956,20878
079.956,20879
079.956,20880
079.956,20881
079.956,20882
079.956,20883
079.956,20884
079.956,20885
079.956,20886
079.956,20887
079.956,20888
079.956,20889
079.956,20890
079.956,20891
079.956,20892
079.956,20893
079.956,20894
079.956,20895
079.956,20896
079.956,20897
079.956,20898
079.956,20899
079.956,20900
079.956,20901
079.956,20902
079.956,20903
079.956,20904
079.956,20905
079.956,20906
079.956,20907
079.956,20908
079.956,20909
079.956,20910
079.956,20911
079.956,20912
079.956,20913
079.956,20914
079.956,20915
079.956,20916
079.956,20917
079.956,20918
079.956,20919
079.956,20920
079.956,20921
079.956,20922
079.956,20923
079.956,20924
079.956,20925
079.956,20926
079.956,20927
079.956,20928
079.956,20929
079.956,20930
079.956,20931
079.956,20932
079.956,20933
079.956,20934
079.956,20935
079.956,20936
079.956,20937
079.956,20938
079.956,20939
079.956,20940
079.956,20941
079.956,20942
079.956,20943
079.956,20944
079.956,20945
079.956,20946
079.956,20947
079.956,20948
079.956,20949
079.956,20950
079.956,20951
079.956,20952
079.956,20953
079.956,20954
079.956,20955
079.956,20956
079.956,20957
079.956,20958
079.956,20959
079.956,20960
079.956,20961
079.956,20962
724.741,20963
945,20964
264.782,20965
851.870,20966
870.875,20967
200,20968
200.871,20969
880.887,20970
297,20971
297.900,20972
210.891,20973
603.610,20974
100.297,20975
891.935,20976
297.340,20977
299.972,20978
299.972,20979
299.972,20980
299.972,20981
299.972,20982
199.972,20983
299.972,20984
390.972,20985
380.972,20986
390.972,20987
508.972,20988
972,20989
133,20990
949,20991
681,20992
779.946,20993
729.791,20994
767.946,20995
153,20996
611,20997
580.615,20998
781,20999
860,21000
306.946,21001
220.946,21002
946,21003
220,21004
228,21005
030.870,21006
782.784,21007
342.346,21008
378,21009
378,21010
378,21011
516,21012
242.264,21013
242.270,21014
870.872,21015
851.870,21016
623,21017
724.729,21018
264.782,21019
297,21020
242.264,21021
297,21022
226.242,21023
226.242,21024
891.949,21025
242.264,21026
891.949,21027
242,21028
851.956,21029
900.912,21030
603.615,21031
510.516,21032
610,21033
636,21034
520.529,21035
603.610,21036
133.520,21037
610.615,21038
610.615,21039
610,21040
523.540,21041
520.529,21042
603.615,21043
610.615,21044
610.616,21045
492,21046
133.523,21047
610.617,21048
510.513,21049
160.180,21050
133.520,21051
413.492,21052
520.529,21053
133,21054
610,21055
580.615,21056
851.870,21057
791,21058
658.791,21059
791,21060
729.791,21061
791,21062
791,21063
791,21064
385.791,21065
791,21066
381.958,21067
381.958,21068
381.958,21069
958,21070
392.958,21071
392.958,21072
392.958,21073
392.958,21074
392.958,21075
392.958,21076
392.958,21077
392.958,21078
649.958,21079
296.958,21080
296.958,21081
296.958,21082
391.958,21083
391.958,21084
391.958,21085
728.958,21086
728.958,21087
728.958,21088
728.958,21089
725.958,21090
725.958,21091
728.958,21092
726.958,21093
726.958,21094
958,21095
728.958,21096
728.958,21097
381.958,21098
381.958,21099
381.958,21100
381.958,21101
381.958,21102
381.958,21103
381.958,21104
381.958,21105
381.958,21106
381.958,21107
381.958,21108
381.958,21109
381.958,21110
381.958,21111
381.958,21112
381.958,21113
381.958,21114
381.958,21115
381.958,21116
641.958,21117
641.958,21118
394.958,21119
641.958,21120
641.958,21121
371.958,21122
371.958,21123
371.958,21124
371.958,21125
371.958,21126
391.958,21127
391.958,21128
381.958,21129
391.958,21130
391.958,21131
391.958,21132
787.958,21133
788.958,21134
784.958,21135
784.958,21136
784.958,21137
784.958,21138
381.958,21139
381.958,21140
381.958,21141
791.958,21142
381.958,21143
381.958,21144
381.958,21145
381.958,21146
381.958,21147
381.958,21148
392.958,21149
392.958,21150
204.958,21151
381.958,21152
381.958,21153
392.958,21154
394.958,21155
381.958,21156
381.958,21157
381.958,21158
297.958,21159
297.958,21160
297.958,21161
297.958,21162
297.958,21163
297.958,21164
297.958,21165
297.958,21166
297.958,21167
297.958,21168
297.958,21169
297.958,21170
297.958,21171
297.958,21172
297.958,21173
297.958,21174
796.958,21175
796.958,21176
796.958,21177
796.958,21178
796.958,21179
796.958,21180
796.958,21181
790.958,21182
790.958,21183
790.958,21184
790.958,21185
790.958,21186
787.958,21187
788.958,21188
787.958,21189
787.958,21190
788.958,21191
787.958,21192
788.958,21193
787.958,21194
791.958,21195
791.958,21196
791.958,21197
791.958,21198
796.958,21199
297.958,21200
392.958,21201
390.958,21202
390.958,21203
641.958,21204
641.958,21205
610.958,21206
391.958,21207
391.958,21208
052.967,21209
380.958,21210
380.958,21211
380.958,21212
380.958,21213
393.958,21214
393.958,21215
393.958,21216
393.958,21217
958,21218
958,21219
958,21220
958,21221
200.958,21222
297.958,21223
200.958,21224
200.958,21225
297.958,21226
297.958,21227
052.967,21228
297.958,21229
297.958,21230
726.958,21231
394.958,21232
381.958,21233
381.958,21234
381.958,21235
381.958,21236
381.958,21237
204.958,21238
204.958,21239
796.958,21240
796.958,21241
796.958,21242
796.958,21243
791.958,21244
381.958,21245
381.958,21246
381.958,21247
381.958,21248
381.958,21249
347.958,21250
347.958,21251
347.958,21252
347.958,21253
347.958,21254
347.958,21255
347.958,21256
392.958,21257
392.958,21258
392.958,21259
393.958,21260
052.967,21261
958,21262
958,21263
381.958,21264
958,21265
728.958,21266
728.958,21267
381.958,21268
381.958,21269
380.958,21270
381.958,21271
381.958,21272
381.958,21273
381.958,21274
381.958,21275
958,21276
958,21277
958,21278
958,21279
958,21280
728.958,21281
728.958,21282
958,21283
381.958,21284
381.958,21285
381.958,21286
381.958,21287
381.958,21288
623.958,21289
623.958,21290
623.958,21291
381.958,21292
381.958,21293
381.958,21294
958,21295
381.958,21296
381.958,21297
782.958,21298
381.958,21299
958,21300
381.958,21301
958,21302
728.958,21303
726.958,21304
728.958,21305
728.958,21306
381.958,21307
381.958,21308
726.958,21309
958,21310
958,21311
728.958,21312
728.958,21313
958,21314
958,21315
380.958,21316
958,21317
790.958,21318
958,21319
799.958,21320
726.958,21321
728.958,21322
728.958,21323
958,21324
728.958,21325
381.958,21326
381.958,21327
958,21328
381.958,21329
958,21330
386.958,21331
958,21332
728.958,21333
958,21334
393.958,21335
958,21336
728.958,21337
728.958,21338
728.958,21339
958,21340
958,21341
958,21342
958,21343
958,21344
958,21345
958,21346
958,21347
728.958,21348
728.958,21349
636.958,21350
958,21351
958,21352
958,21353
386.958,21354
386.958,21355
386.958,21356
958,21357
728.958,21358
728.958,21359
728.958,21360
728.958,21361
728.958,21362
728.958,21363
355.958,21364
958,21365
728.958,21366
958,21367
391.728.958,21368
381.958,21369
381.958,21370
381.958,21371
381.958,21372
392.958,21373
052.967,21374
392.958,21375
392.958,21376
392.958,21377
392.958,21378
392.958,21379
392.958,21380
392.958,21381
391.958,21382
391.958,21383
391.958,21384
391.958,21385
391.958,21386
391.958,21387
391.958,21388
391.958,21389
391.958,21390
391.958,21391
391.958,21392
391.958,21393
391.958,21394
391.958,21395
391.958,21396
391.958,21397
391.958,21398
391.958,21399
391.958,21400
391.958,21401
391.958,21402
391.958,21403
391.958,21404
391.958,21405
391.958,21406
391.958,21407
391.958,21408
391.958,21409
391.958,21410
391.958,21411
391.958,21412
391.958,21413
391.958,21414
391.958,21415
391.958,21416
391.958,21417
391.958,21418
391.958,21419
391.958,21420
391.958,21421
391.958,21422
391.958,21423
391.958,21424
391.958,21425
391.958,21426
391.958,21427
391.958,21428
391.958,21429
391.958,21430
391.958,21431
391.958,21432
391.958,21433
391.958,21434
391.958,21435
391.958,21436
391.958,21437
391.958,21438
391.958,21439
391.958,21440
391.958,21441
391.958,21442
391.958,21443
391.958,21444
391.958,21445
391.958,21446
391.958,21447
391.958,21448
391.958,21449
391.958,21450
391.958,21451
391.958,21452
391.958,21453
391.958,21454
391.958,21455
391.958,21456
391.958,21457
391.958,21458
391.958,21459
391.958,21460
391.958,21461
391.958,21462
391.958,21463
391.958,21464
391.958,21465
391.958,21466
391.958,21467
391.958,21468
391.958,21469
391.958,21470
391.958,21471
391.958,21472
391.958,21473
391.958,21474
790.958,21475
790.958,21476
790.958,21477
784.958,21478
784.958,21479
784.958,21480
958,21481
958,21482
641.958,21483
641.958,21484
380.958,21485
380.958,21486
380.958,21487
380.958,21488
380.958,21489
380.958,21490
728.958,21491
371.958,21492
381.958,21493
728.958,21494
958,21495
381.958,21496
728.958,21497
296.958,21498
296.958,21499
726.958,21500
610.958,21501
381.958,21502
381.958,21503
381.958,21504
381.958,21505
331.958,21506
381.958,21507
381.958,21508
381.958,21509
381.958,21510
296.958,21511
381.958,21512
610.958,21513
958,21514
958,21515
958,21516
958,21517
296.958,21518
381.958,21519
381.958,21520
381.958,21521
381.958,21522
381.958,21523
381.958,21524
381.958,21525
381.958,21526
380.958,21527
381.958,21528
728.958,21529
728.958,21530
728.958,21531
958,21532
392.958,21533
958,21534
958,21535
958,21536
958,21537
958,21538
958,21539
726.958,21540
958,21541
958,21542
371.958,21543
392.958,21544
371.958,21545
371.958,21546
726.958,21547
371.958,21548
305.958,21549
305.958,21550
052.967,21551
052.967,21552
391.958,21553
391.958,21554
391.958,21555
391.958,21556
391.958,21557
391.958,21558
381.958,21559
380.958,21560
728.958,21561
381.958,21562
306.958,21563
869,21564
745.791,21565
791,21566
590.791,21567
891,21568
381,21569
385.981,21570
385.981,21571
385.981,21572
385.981,21573
385.981,21574
385.981,21575
385.981,21576
385.981,21577
385.981,21578
385.981,21579
385.981,21580
385.981,21581
580.981,21582
385.981,21583
900,21584
297.892,21585
297.892,21586
297.892,21587
297,21588
297.344,21589
281.492,21590
297.343,21591
297.340,21592
297,21593
297.956,21594
297.892,21595
297.892,21596
297,21597
297.892,21598
297.892,21599
297,21600
297,21601
297.894,21602
297.920,21603
297.894,21604
955,21605
297.956,21606
297.891,21607
893,21608
893,21609
297.956,21610
297,21611
297.892,21612
297.355,21613
052.967,21614
759,21615
940,21616
792,21617
741.915,21618
097.940,21619
914,21620
741.972,21621
325,21622
912,21623
912,21624
741.968,21625
741.968,21626
590.741,21627
741.968,21628
741.968,21629
741.968,21630
741.968,21631
741.968,21632
741.968,21633
741.968,21634
741.968,21635
741.968,21636
741.968,21637
741.968,21638
741.968,21639
741.968,21640
741.968,21641
741.968,21642
741.968,21643
741.968,21644
741,21645
720.741,21646
741.959,21647
741.751,21648
741.959,21649
590.741,21650
590.741,21651
955,21652
346,21653
822,21654
822,21655
914.941,21656
346,21657
912,21658
096.769,21659
520.521,21660
914,21661
577.947,21662
242.264,21663
929.947,21664
231.239,21665
242.610,21666
264,21667
782,21668
920.954,21669
958,21670
610.615,21671
920.958,21672
891,21673
625.912,21674
912,21675
338.912,21676
625.912,21677
625.912,21678
912,21679
338.912,21680
912,21681
912,21682
912,21683
912,21684
912,21685
912,21686
912,21687
912,21688
625.912,21689
355.912,21690
912,21691
912,21692
625.912,21693
912,21694
912,21695
625.912,21696
355.912,21697
912,21698
912,21699
912,21700
912,21701
912,21702
912,21703
230.281,21704
221,21705
242.281,21706
222.281,21707
226.281,21708
226.281,21709
226.281,21710
929.933,21711
264.281,21712
248.281,21713
242.281,21714
407.493,21715
493,21716
407.493,21717
281.529,21718
242.281,21719
220.973,21720
204.242,21721
225.226,21722
221.296,21723
221.296,21724
221.296,21725
221.296,21726
385,21727
912,21728
977,21729
625.912,21730
385.978,21731
629,21732
629,21733
912,21734
621,21735
725.743,21736
912,21737
181,21738
210.299,21739
951,21740
951,21741
321.951,21742
911,21743
951,21744
912,21745
912,21746
609.912,21747
339.609,21748
895,21749
609.912,21750
895.931,21751
